"age_group","report_date","cases","deaths","confirmed_case_hospitalization","cases_cum","death_cum","moving_avg_cases","moving_avg_deaths"
"<1 years","2021-05-20","0","0","0","3632","0","2.85714285714285","0"
"<1 years","2021-05-21","3","0","0","3635","0","2.71428571428571","0"
"<1 years","2021-05-22","7","0","1","3642","0","3.42857142857142","0"
"<1 years","2021-05-23","2","0","1","3644","0","3","0"
"<1 years","2021-05-24","0","0","0","3644","0","2.85714285714285","0"
"<1 years","2021-05-25","2","0","0","3646","0","2.57142857142857","0"
"<1 years","2021-05-26","2","0","1","3648","0","2.28571428571428","0"
"<1 years","2021-05-27","7","0","1","3655","0","3.28571428571428","0"
"<1 years","2021-05-28","3","0","0","3658","0","3.28571428571428","0"
"<1 years","2021-05-29","2","0","0","3660","0","2.57142857142857","0"
"<1 years","2021-05-30","1","0","0","3661","0","2.42857142857142","0"
"<1 years","2021-05-31","1","0","0","3662","0","2.57142857142857","0"
"<1 years","2021-06-01","2","0","1","3664","0","2.57142857142857","0"
"<1 years","2021-06-02","1","0","1","3665","0","2.42857142857142","0"
"<1 years","2021-06-03","4","0","0","3669","0","2","0"
"<1 years","2021-06-04","1","0","0","3670","0","1.71428571428571","0"
"<1 years","2021-06-05","3","0","0","3673","0","1.85714285714285","0"
"<1 years","2021-06-06","3","0","1","3676","0","2.14285714285714","0"
"<1 years","2021-06-07","0","0","0","3676","0","2","0"
"<1 years","2021-06-08","0","0","0","3676","0","1.71428571428571","0"
"<1 years","2021-06-09","0","0","0","3676","0","1.57142857142857","0"
"<1 years","2021-06-10","1","0","0","3677","0","1.14285714285714","0"
"<1 years","2021-06-11","1","0","0","3678","0","1.14285714285714","0"
"<1 years","2021-06-12","0","0","0","3678","0","0.71428571428571","0"
"<1 years","2021-06-13","1","0","0","3679","0","0.42857142857142","0"
"<1 years","2021-06-14","0","0","0","3679","0","0.42857142857142","0"
"<1 years","2021-06-15","1","0","0","3680","0","0.57142857142857","0"
"<1 years","2021-06-16","0","0","0","3680","0","0.57142857142857","0"
"<1 years","2021-06-17","2","0","1","3682","0","0.71428571428571","0"
"<1 years","2021-06-18","2","0","1","3684","0","0.85714285714285","0"
"<1 years","2021-06-19","1","0","0","3685","0","1","0"
"<1 years","2021-06-20","1","0","0","3686","0","1","0"
"<1 years","2021-06-21","0","0","0","3686","0","1","0"
"<1 years","2021-06-22","2","0","0","3688","0","1.14285714285714","0"
"<1 years","2021-06-23","0","0","0","3688","0","1.14285714285714","0"
"<1 years","2021-06-24","1","0","0","3689","0","1","0"
"<1 years","2021-06-25","1","0","0","3690","0","0.85714285714285","0"
"<1 years","2021-06-26","0","0","0","3690","0","0.71428571428571","0"
"<1 years","2021-06-27","1","0","1","3691","0","0.71428571428571","0"
"<1 years","2021-06-28","0","0","0","3691","0","0.71428571428571","0"
"<1 years","2021-06-29","1","0","0","3692","0","0.57142857142857","0"
"<1 years","2021-06-30","5","0","1","3697","0","1.28571428571428","0"
"<1 years","2021-07-01","4","0","0","3701","0","1.71428571428571","0"
"<1 years","2021-07-02","3","0","0","3704","0","2","0"
"<1 years","2021-07-03","2","0","0","3706","0","2.28571428571428","0"
"<1 years","2021-07-04","1","0","0","3707","0","2.28571428571428","0"
"<1 years","2021-07-05","0","0","0","3707","0","2.28571428571428","0"
"<1 years","2021-07-06","2","0","0","3709","0","2.42857142857142","0"
"<1 years","2021-07-07","4","0","0","3713","0","2.28571428571428","0"
"<1 years","2021-07-08","5","0","4","3718","0","2.42857142857142","0"
"<1 years","2021-07-09","3","0","1","3721","0","2.42857142857142","0"
"<1 years","2021-07-10","3","0","0","3724","0","2.57142857142857","0"
"<1 years","2021-07-11","1","0","0","3725","0","2.57142857142857","0"
"<1 years","2021-07-12","0","0","0","3725","0","2.57142857142857","0"
"<1 years","2021-07-13","4","0","0","3729","0","2.85714285714285","0"
"<1 years","2021-07-14","9","0","1","3738","0","3.57142857142857","0"
"<1 years","2021-07-15","5","0","0","3743","0","3.57142857142857","0"
"<1 years","2021-07-16","4","0","0","3747","0","3.71428571428571","0"
"<1 years","2021-07-17","9","0","2","3756","0","4.57142857142857","0"
"<1 years","2021-07-18","6","0","1","3762","0","5.28571428571428","0"
"<1 years","2021-07-19","3","0","0","3765","0","5.71428571428571","0"
"<1 years","2021-07-20","8","0","0","3773","0","6.28571428571428","0"
"<1 years","2021-07-21","7","0","0","3780","0","6","0"
"<1 years","2021-07-22","7","0","0","3787","0","6.28571428571428","0"
"<1 years","2021-07-23","16","0","2","3803","0","8","0"
"<1 years","2021-07-24","12","0","2","3815","0","8.42857142857143","0"
"<1 years","2021-07-25","12","0","1","3827","0","9.28571428571428","0"
"<1 years","2021-07-26","11","0","0","3838","0","10.4285714285714","0"
"<1 years","2021-07-27","20","0","3","3858","0","12.1428571428571","0"
"<1 years","2021-07-28","17","0","1","3875","0","13.5714285714285","0"
"<1 years","2021-07-29","22","0","2","3897","0","15.7142857142857","0"
"<1 years","2021-07-30","33","0","1","3930","0","18.1428571428571","0"
"<1 years","2021-07-31","21","0","0","3951","0","19.4285714285714","0"
"<1 years","2021-08-01","13","0","0","3964","0","19.5714285714285","0"
"<1 years","2021-08-02","19","0","2","3983","0","20.7142857142857","0"
"<1 years","2021-08-03","50","0","3","4033","0","25","0"
"<1 years","2021-08-04","29","0","2","4062","0","26.7142857142857","0"
"<1 years","2021-08-05","54","0","5","4116","0","31.2857142857142","0"
"<1 years","2021-08-06","31","0","2","4147","0","31","0"
"<1 years","2021-08-07","50","0","1","4197","0","35.1428571428571","0"
"<1 years","2021-08-08","18","0","2","4215","0","35.8571428571428","0"
"<1 years","2021-08-09","25","0","0","4240","0","36.7142857142857","0"
"<1 years","2021-08-10","52","0","6","4292","0","37","0"
"<1 years","2021-08-11","37","0","5","4329","0","38.1428571428571","0"
"<1 years","2021-08-12","33","0","1","4362","0","35.1428571428571","0"
"<1 years","2021-08-13","40","0","1","4402","0","36.4285714285714","0"
"<1 years","2021-08-14","48","0","4","4450","0","36.1428571428571","0"
"<1 years","2021-08-15","32","0","1","4482","0","38.1428571428571","0"
"<1 years","2021-08-16","50","0","3","4532","0","41.7142857142857","0"
"<1 years","2021-08-17","39","0","4","4571","0","39.8571428571428","0"
"<1 years","2021-08-18","44","0","2","4615","0","40.8571428571428","0"
"<1 years","2021-08-19","66","0","4","4681","0","45.5714285714285","0"
"<1 years","2021-08-20","55","0","2","4736","0","47.7142857142857","0"
"<1 years","2021-08-21","43","0","4","4779","0","47","0"
"<1 years","2021-08-22","33","0","1","4812","0","47.1428571428571","0"
"<1 years","2021-08-23","49","0","3","4861","0","47","0"
"<1 years","2021-08-24","51","0","4","4912","0","48.7142857142857","0"
"<1 years","2021-08-25","61","0","1","4973","0","51.1428571428571","0"
"<1 years","2021-08-26","60","0","7","5033","0","50.2857142857142","0"
"<1 years","2021-08-27","67","0","4","5100","0","52","0"
"<1 years","2021-08-28","86","0","4","5186","0","58.1428571428571","0"
"<1 years","2021-08-29","45","0","1","5231","0","59.8571428571428","0"
"<1 years","2021-08-30","34","0","3","5265","0","57.7142857142857","0"
"<1 years","2021-08-31","69","0","5","5334","0","60.2857142857142","0"
"<1 years","2021-09-01","50","0","2","5384","0","58.7142857142857","0"
"<1 years","2021-09-02","45","0","4","5429","0","56.5714285714285","0"
"<1 years","2021-09-03","57","0","3","5486","0","55.1428571428571","0"
"<1 years","2021-09-04","66","0","4","5552","0","52.2857142857142","0"
"<1 years","2021-09-05","30","0","0","5582","0","50.1428571428571","0"
"<1 years","2021-09-06","38","0","1","5620","0","50.7142857142857","0"
"<1 years","2021-09-07","25","0","1","5645","0","44.4285714285714","0"
"<1 years","2021-09-08","42","0","2","5687","0","43.2857142857142","0"
"<1 years","2021-09-09","51","0","1","5738","0","44.1428571428571","0"
"<1 years","2021-09-10","43","0","1","5781","0","42.1428571428571","0"
"<1 years","2021-09-11","37","0","0","5818","0","38","0"
"<1 years","2021-09-12","50","0","0","5868","0","40.8571428571428","0"
"<1 years","2021-09-13","36","0","1","5904","0","40.5714285714285","0"
"<1 years","2021-09-14","46","0","5","5950","0","43.5714285714285","0"
"<1 years","2021-09-15","36","0","1","5986","0","42.7142857142857","0"
"<1 years","2021-09-16","23","0","3","6009","0","38.7142857142857","0"
"<1 years","2021-09-17","41","0","2","6050","0","38.4285714285714","0"
"<1 years","2021-09-18","37","0","0","6087","0","38.4285714285714","0"
"<1 years","2021-09-19","18","0","1","6105","0","33.8571428571428","0"
"<1 years","2021-09-20","26","0","0","6131","0","32.4285714285714","0"
"<1 years","2021-09-21","55","0","2","6186","0","33.7142857142857","0"
"<1 years","2021-09-22","30","0","0","6216","0","32.8571428571428","0"
"<1 years","2021-09-23","33","0","1","6249","0","34.2857142857142","0"
"<1 years","2021-09-24","21","0","1","6270","0","31.4285714285714","0"
"<1 years","2021-09-25","35","0","5","6305","0","31.1428571428571","0"
"<1 years","2021-09-26","15","0","0","6320","0","30.7142857142857","0"
"<1 years","2021-09-27","14","0","0","6334","0","29","0"
"<1 years","2021-09-28","24","0","1","6358","0","24.5714285714285","0"
"<1 years","2021-09-29","23","0","1","6381","0","23.5714285714285","0"
"<1 years","2021-09-30","15","0","0","6396","0","21","0"
"<1 years","2021-10-01","22","0","1","6418","0","21.1428571428571","0"
"<1 years","2021-10-02","12","0","2","6430","0","17.8571428571428","0"
"<1 years","2021-10-03","16","0","0","6446","0","18","0"
"<1 years","2021-10-04","9","0","0","6455","0","17.2857142857142","0"
"<1 years","2021-10-05","17","0","0","6472","0","16.2857142857142","0"
"<1 years","2021-10-06","1","0","0","6473","0","13.1428571428571","0"
"<1 years","2021-10-07","34","0","2","6507","0","15.8571428571428","0"
"<1 years","2021-10-08","22","0","1","6529","0","15.8571428571428","0"
"<1 years","2021-10-09","12","0","2","6541","0","15.8571428571428","0"
"<1 years","2021-10-10","15","0","2","6556","0","15.7142857142857","0"
"<1 years","2021-10-11","9","0","3","6565","0","15.7142857142857","0"
"<1 years","2021-10-12","16","0","2","6581","0","15.5714285714285","0"
"<1 years","2021-10-13","14","0","1","6595","0","17.4285714285714","0"
"<1 years","2021-10-14","10","0","0","6605","0","14","0"
"<1 years","2021-10-15","14","0","0","6619","0","12.8571428571428","0"
"<1 years","2021-10-16","10","0","1","6629","0","12.5714285714285","0"
"<1 years","2021-10-17","8","0","0","6637","0","11.5714285714285","0"
"<1 years","2021-10-18","6","0","0","6643","0","11.1428571428571","0"
"<1 years","2021-10-19","9","0","0","6652","0","10.1428571428571","0"
"<1 years","2021-10-20","5","0","0","6657","0","8.85714285714285","0"
"<1 years","2021-10-21","7","0","0","6664","0","8.42857142857143","0"
"<1 years","2021-10-22","7","0","0","6671","0","7.42857142857143","0"
"<1 years","2021-10-23","13","0","1","6684","0","7.85714285714285","0"
"<1 years","2021-10-24","10","0","1","6694","0","8.14285714285714","0"
"<1 years","2021-10-25","4","0","0","6698","0","7.85714285714285","0"
"<1 years","2021-10-26","10","0","0","6708","0","8","0"
"<1 years","2021-10-27","11","0","0","6719","0","8.85714285714285","0"
"<1 years","2021-10-28","10","0","1","6729","0","9.28571428571428","0"
"<1 years","2021-10-29","10","0","0","6739","0","9.71428571428571","0"
"<1 years","2021-10-30","7","0","0","6746","0","8.85714285714285","0"
"<1 years","2021-10-31","6","0","0","6752","0","8.28571428571428","0"
"<1 years","2021-11-01","1","0","1","6753","0","7.85714285714285","0"
"<1 years","2021-11-02","3","0","0","6756","0","6.85714285714285","0"
"<1 years","2021-11-03","6","0","1","6762","0","6.14285714285714","0"
"<1 years","2021-11-04","8","0","1","6770","0","5.85714285714285","0"
"<1 years","2021-11-05","7","0","0","6777","0","5.42857142857142","0"
"<1 years","2021-11-06","0","0","0","6777","0","4.42857142857142","0"
"<1 years","2021-11-07","0","0","0","6777","0","3.57142857142857","0"
"<1 years","2021-11-08","0","0","0","6777","0","3.42857142857142","0"
"<1 years","2021-11-09","14","0","0","6791","0","5","0"
"<1 years","2021-11-10","10","0","1","6801","0","5.57142857142857","0"
"<1 years","2021-11-11","8","0","0","6809","0","5.57142857142857","0"
"<1 years","2021-11-12","7","0","0","6816","0","5.57142857142857","0"
"<1 years","2021-11-13","6","0","0","6822","0","6.42857142857143","0"
"<1 years","2021-11-14","3","0","0","6825","0","6.85714285714285","0"
"<1 years","2021-11-15","6","0","0","6831","0","7.71428571428571","0"
"<1 years","2021-11-16","3","0","0","6834","0","6.14285714285714","0"
"<1 years","2021-11-17","4","0","0","6838","0","5.28571428571428","0"
"<1 years","2021-11-18","6","0","0","6844","0","5","0"
"<1 years","2021-11-19","7","0","0","6851","0","5","0"
"<1 years","2021-11-20","11","0","3","6862","0","5.71428571428571","0"
"<1 years","2021-11-21","7","0","1","6869","0","6.28571428571428","0"
"<1 years","2021-11-22","3","0","0","6872","0","5.85714285714285","0"
"<1 years","2021-11-23","7","0","0","6879","0","6.42857142857143","0"
"<1 years","2021-11-24","5","0","0","6884","0","6.57142857142857","0"
"<1 years","2021-11-25","4","0","0","6888","0","6.28571428571428","0"
"<1 years","2021-11-26","0","0","0","6888","0","5.28571428571428","0"
"<1 years","2021-11-27","3","0","0","6891","0","4.14285714285714","0"
"<1 years","2021-11-28","4","0","0","6895","0","3.71428571428571","0"
"<1 years","2021-11-29","8","0","1","6903","0","4.42857142857142","0"
"<1 years","2021-11-30","14","0","1","6917","0","5.42857142857142","0"
"<1 years","2021-12-01","10","0","1","6927","0","6.14285714285714","0"
"<1 years","2021-12-02","10","0","0","6937","0","7","0"
"<1 years","2021-12-03","4","0","0","6941","0","7.57142857142857","0"
"<1 years","2021-12-04","10","0","2","6951","0","8.57142857142857","0"
"<1 years","2021-12-05","2","0","0","6953","0","8.28571428571428","0"
"<1 years","2021-12-06","5","0","0","6958","0","7.85714285714285","0"
"<1 years","2021-12-07","12","0","2","6970","0","7.57142857142857","0"
"<1 years","2021-12-08","13","1","1","6983","1","8","0.14285714285714"
"<1 years","2021-12-09","2","0","0","6985","1","6.85714285714285","0.14285714285714"
"<1 years","2021-12-10","14","0","0","6999","1","8.28571428571428","0.14285714285714"
"<1 years","2021-12-11","10","0","0","7009","1","8.28571428571428","0.14285714285714"
"<1 years","2021-12-12","3","0","0","7012","1","8.42857142857143","0.14285714285714"
"<1 years","2021-12-13","14","0","0","7026","1","9.71428571428571","0.14285714285714"
"<1 years","2021-12-14","6","0","0","7032","1","8.85714285714285","0.14285714285714"
"<1 years","2021-12-15","12","0","0","7044","1","8.71428571428571","0"
"<1 years","2021-12-16","10","0","1","7054","1","9.85714285714285","0"
"<1 years","2021-12-17","14","0","0","7068","1","9.85714285714285","0"
"<1 years","2021-12-18","17","0","0","7085","1","10.8571428571428","0"
"<1 years","2021-12-19","23","0","2","7108","1","13.7142857142857","0"
"<1 years","2021-12-20","12","0","1","7120","1","13.4285714285714","0"
"<1 years","2021-12-21","38","0","0","7158","1","18","0"
"<1 years","2021-12-22","26","0","3","7184","1","20","0"
"<1 years","2021-12-23","70","0","3","7254","1","28.5714285714285","0"
"<1 years","2021-12-24","39","0","0","7293","1","32.1428571428571","0"
"<1 years","2021-12-25","95","0","2","7388","1","43.2857142857142","0"
"<1 years","2021-12-26","107","0","4","7495","1","55.2857142857142","0"
"<1 years","2021-12-27","84","0","13","7579","1","65.5714285714285","0"
"<1 years","2021-12-28","93","0","7","7672","1","73.4285714285714","0"
"<1 years","2021-12-29","117","0","1","7789","1","86.4285714285714","0"
"<1 years","2021-12-30","247","0","9","8036","1","111.714285714285","0"
"<1 years","2021-12-31","226","0","10","8262","1","138.428571428571","0"
"<1 years","2022-01-01","247","0","10","8509","1","160.142857142857","0"
"<1 years","2022-01-02","179","0","4","8688","1","170.428571428571","0"
"<1 years","2022-01-03","156","0","5","8844","1","180.714285714285","0"
"<1 years","2022-01-04","189","0","5","9033","1","194.428571428571","0"
"<1 years","2022-01-05","201","0","11","9234","1","206.428571428571","0"
"<1 years","2022-01-06","198","0","3","9432","1","199.428571428571","0"
"<1 years","2022-01-07","198","0","2","9630","1","195.428571428571","0"
"<1 years","2022-01-08","180","0","10","9810","1","185.857142857142","0"
"<1 years","2022-01-09","156","0","5","9966","1","182.571428571428","0"
"<1 years","2022-01-10","90","0","2","10056","1","173.142857142857","0"
"<1 years","2022-01-11","238","0","3","10294","1","180.142857142857","0"
"<1 years","2022-01-12","151","0","5","10445","1","173","0"
"<1 years","2022-01-13","179","0","7","10624","1","170.285714285714","0"
"<1 years","2022-01-14","152","0","4","10776","1","163.714285714285","0"
"<1 years","2022-01-15","160","0","3","10936","1","160.857142857142","0"
"<1 years","2022-01-16","133","0","1","11069","1","157.571428571428","0"
"<1 years","2022-01-17","83","0","4","11152","1","156.571428571428","0"
"<1 years","2022-01-18","113","0","2","11265","1","138.714285714285","0"
"<1 years","2022-01-19","223","0","3","11488","1","149","0"
"<1 years","2022-01-20","165","0","2","11653","1","147","0"
"<1 years","2022-01-21","158","0","1","11811","1","147.857142857142","0"
