"","date","new_cases_clarke","cases_cum_clarke","X7_day_ave_clarke","wrf","collection_num","target","mean_copy_num_uL_rxn","mean_copy_num_L","sd_L","mean_total_copies","sd_total_copies"
"1492",2022-03-16,6,26071,2,"CC","163","N2",0.133933523848932,114800.163299085,84981.9239138751,916933597784.916,678768905911.954
"1493",2022-03-16,6,26071,2,"MI","163","N1",0.004,3428.57142857143,0,77871291428.5714,0
"1494",2022-03-16,6,26071,2,"MI","163","N2",0.0174707804583101,14974.9546785515,28282.7473370697,340118059138.414,642370767583.302
"1495",2022-03-16,6,26071,2,"NO","163","N1",0.0523947233151236,44909.7628415345,45440.7073430343,1225713449230.99,1240204414560.28
"1496",2022-03-16,6,26071,2,"NO","163","N2",0.0165560459667408,14190.8965429207,26362.2049760964,387309387731.095,719498548781.053
"1497",2022-03-17,4,26075,2,NA,NA,NA,NA,NA,NA,NA,NA
"1498",2022-03-18,2,26077,2,NA,NA,NA,NA,NA,NA,NA,NA
"1499",2022-03-19,1,26078,2,NA,NA,NA,NA,NA,NA,NA,NA
"1500",2022-03-20,0,26078,2,NA,NA,NA,NA,NA,NA,NA,NA
"1501",2022-03-21,0,26078,2,"CC","164","N1",0.428770101033307,367517.229457121,144708.927068211,3324976115386.68,1309200460875.73
"1502",2022-03-21,0,26078,2,"CC","164","N2",0.421489446128029,361276.66810974,349825.83236016,3268516946228,3164919747737.99
"1503",2022-03-21,0,26078,2,"MI","164","N1",0.004,3428.57142857143,0,58533254057.1429,0
"1504",2022-03-21,0,26078,2,"MI","164","N2",0.004,3428.57142857143,0,58533254057.1429,0
"1505",2022-03-21,0,26078,2,"NO","164","N1",0.004,3428.57142857143,0,78001076914.2857,0
"1506",2022-03-21,0,26078,2,"NO","164","N2",0.0557049328748251,47747.0853212787,51240.63892373,1086261188418.59,1165740630199.54
"1507",2022-03-22,1,26079,2,NA,NA,NA,NA,NA,NA,NA,NA
"1508",2022-03-23,3,26082,2,"CC","165","N1",0.426745326664962,365781.708569967,319849.557843277,2880038173870.71,2518384366691.48
"1509",2022-03-23,3,26082,2,"CC","165","N2",0.246857707636715,211592.32083147,360550.190259856,1666004469373.2,2838847015080.05
"1510",2022-03-23,3,26082,2,"MI","165","N1",0.0209561421226616,17962.40753371,25173.3425629789,308697650043.902,432623058927.82
"1511",2022-03-23,3,26082,2,"MI","165","N2",0.004,3428.57142857143,0,58922610514.2857,0
"1512",2022-03-23,3,26082,2,"NO","165","N1",0.004,3428.57142857143,0,82932925371.4286,0
"1513",2022-03-23,3,26082,2,"NO","165","N2",0.004,3428.57142857143,0,82932925371.4286,0
"1514",2022-03-24,2,26084,1,NA,NA,NA,NA,NA,NA,NA,NA
"1515",2022-03-25,1,26085,1,NA,NA,NA,NA,NA,NA,NA,NA
"1516",2022-03-26,3,26088,1,NA,NA,NA,NA,NA,NA,NA,NA
"1517",2022-03-27,3,26091,2,NA,NA,NA,NA,NA,NA,NA,NA
"1518",2022-03-28,1,26092,2,"CC","166","N1",0.067976396820371,58265.4829888894,98653.9519484099,425678371984.676,720750116552.908
"1519",2022-03-28,1,26092,2,"CC","166","N2",0.0227907577124343,19534.9351820866,39452.3728077701,142719136246.111,288232774642.004
"1520",2022-03-28,1,26092,2,"MI","166","N1",0.116350157697865,99728.7065981698,5860.85515011006,1502505892110.24,88299243981.237
"1521",2022-03-28,1,26092,2,"MI","166","N2",0.004,3428.57142857143,0,51654623314.2857,0
"1522",2022-03-28,1,26092,2,"NO","166","N1",0.004,3428.57142857143,0,72030944571.4286,0
"1523",2022-03-28,1,26092,2,"NO","166","N2",0.021278850179781,18239.0144398123,36278.0282421092,383183919460.884,762166020428.193
"1524",2022-03-29,5,26097,3,NA,NA,NA,NA,NA,NA,NA,NA
"1525",2022-03-30,13,26110,4,"CC","167","N1",0.0679030914172526,58202.6497862165,61753.1313668273,416406486876.487,441808140703.8
"1526",2022-03-30,13,26110,4,"CC","167","N2",0.004,3428.57142857143,0,24529456800,0
"1527",2022-03-30,13,26110,4,"MI","167","N1",0.0560966317971627,48082.8272547109,48957.8338273652,722592464019.473,735742130781.333
"1528",2022-03-30,13,26110,4,"MI","167","N2",0.090479618431131,77553.9586552552,82855.5846016139,1165486916613.76,1245160163271.98
"1529",2022-03-30,13,26110,4,"NO","167","N1",0.121444826933973,104095.565943405,81658.5506281549,2297278830299.72,1802117678797.28
"1530",2022-03-30,13,26110,4,"NO","167","N2",0.127948584113739,109670.214954633,86131.0888701669,2420305426521.97,1900821858249.71
"1531",2022-03-31,5,26115,4,NA,NA,NA,NA,NA,NA,NA,NA
"1532",2022-04-01,6,26121,5,NA,NA,NA,NA,NA,NA,NA,NA
"1533",2022-04-02,0,26121,5,NA,NA,NA,NA,NA,NA,NA,NA
"1534",2022-04-03,3,26124,5,NA,NA,NA,NA,NA,NA,NA,NA
"1535",2022-04-04,2,26126,5,"CC","168","N1",0.0142946222089652,12252.5333219702,21614.2041485898,85340786378.6671,150546269128.049
"1536",2022-04-04,2,26126,5,"CC","168","N2",0.004,3428.57142857143,0,23880529371.4286,0
"1537",2022-04-04,2,26126,5,"MI","168","N1",0.0148364460311446,12716.9537409811,22751.7972012961,183409147509.066,328135795252.719
"1538",2022-04-04,2,26126,5,"MI","168","N2",0.004,3428.57142857143,0,49448270057.1429,0
"1539",2022-04-04,2,26126,5,"NO","168","N1",0.0979459904703141,83953.7061174121,65691.2207369041,1328400650456.96,1039433092258.88
"1540",2022-04-04,2,26126,5,"NO","168","N2",0.004,3428.57142857143,0,54250333028.5714,0
"1541",2022-04-05,4,26130,5,NA,NA,NA,NA,NA,NA,NA,NA
"1542",2022-04-06,3,26133,3,"CC","169","N1",0.0800355114276742,68601.8669380065,69910.8316731478,838786403796.331,854790951076.036
"1543",2022-04-06,3,26133,3,"CC","169","N2",0.121676766447306,104294.371240548,70611.2687031103,1275194167355.71,863355106596.453
"1544",2022-04-06,3,26133,3,"MI","169","N1",0.004,3428.57142857143,0,100194394971.429,0
"1545",2022-04-06,3,26133,3,"MI","169","N2",0.0155884115154544,13361.4955846752,24330.5958362195,390467865089.151,711021887655.442
"1546",2022-04-06,3,26133,3,"NO","169","N1",0.0749404622737083,64234.6819488929,58433.5894251348,1991436234574.54,1811587817778.1
"1547",2022-04-06,3,26133,3,"NO","169","N2",0.004,3428.57142857143,0,106294312800,0
"1548",2022-04-07,3,26136,3,NA,NA,NA,NA,NA,NA,NA,NA
"1549",2022-04-08,1,26137,2,NA,NA,NA,NA,NA,NA,NA,NA
"1550",2022-04-09,4,26141,3,NA,NA,NA,NA,NA,NA,NA,NA
"1551",2022-04-10,1,26142,3,NA,NA,NA,NA,NA,NA,NA,NA
"1552",2022-04-11,5,26147,3,"CC","170","N1",0.0935216429485618,80161.4082416244,45596.6581183529,661507476090.802,376272459424.991
"1553",2022-04-11,5,26147,3,"CC","170","N2",0.131777963196539,112952.539882747,81795.9405939103,932106249314.661,674995953834.235
"1554",2022-04-11,5,26147,3,"MI","170","N1",0.129928740046612,111367.491468525,110332.158638591,1808542232124.64,1791729038951.75
"1555",2022-04-11,5,26147,3,"MI","170","N2",0.0167579397380378,14363.9483468895,26786.0935948881,233262030623.618,434990326721.058
"1556",2022-04-11,5,26147,3,"NO","170","N1",0.0823006210362669,70543.3894596573,87720.5180377011,1503410720165.93,1869487250422.08
"1557",2022-04-11,5,26147,3,"NO","170","N2",0.0237994707581126,20399.5463640965,41570.2290295992,434752241495.906,885938830577.364
"1558",2022-04-12,3,26150,3,NA,NA,NA,NA,NA,NA,NA,NA
"1559",2022-04-13,5,26155,3,"CC","171","N1",0.0785937013390843,67366.0297192151,90604.1948901828,497265682990.857,668799349489.531
"1560",2022-04-13,5,26155,3,"CC","171","N2",0.100555975872375,86190.8364620354,89244.8736719928,636221925790.919,658765452631.062
"1561",2022-04-13,5,26155,3,"MI","171","N1",0.179067361122936,153486.309533945,77376.5346631155,2428615993866.68,1224329975770.65
"1562",2022-04-13,5,26155,3,"MI","171","N2",0.37558296991313,321928.25992554,286811.454230349,5093875299411.8,4538221598284.89
"1563",2022-04-13,5,26155,3,"NO","171","N1",0.349462646253443,299539.41107438,171187.501272605,6757921713167.41,3862168679986.29
"1564",2022-04-13,5,26155,3,"NO","171","N2",0.525277288067735,450237.67548663,354704.587367371,10157831827016.5,8002505660715.26
"1565",2022-04-14,3,26158,3,NA,NA,NA,NA,NA,NA,NA,NA
"1566",2022-04-15,12,26170,5,NA,NA,NA,NA,NA,NA,NA,NA
"1567",2022-04-16,9,26179,5,NA,NA,NA,NA,NA,NA,NA,NA
"1568",2022-04-17,6,26185,6,NA,NA,NA,NA,NA,NA,NA,NA
"1569",2022-04-18,1,26186,6,"CC","172","N1",0.032068780177695,27487.5258665957,37296.6521990856,194576408393.553,264012434775.759
"1570",2022-04-18,1,26186,6,"CC","172","N2",0.118989834153703,101991.286417459,113127.652688984,721967422417.753,800798604321.313
"1571",2022-04-18,1,26186,6,"MI","172","N1",0.318602569978729,273087.917124625,133704.130356485,4176348918745.42,2044744806454.68
"1572",2022-04-18,1,26186,6,"MI","172","N2",0.0737370083589837,63203.150021986,146417.217143756,966569337943.893,2239166759710.51
"1573",2022-04-18,1,26186,6,"NO","172","N1",0.0612886664194573,52533.1426452491,38150.5050603628,1103670133429.18,801504933651.041
"1574",2022-04-18,1,26186,6,"NO","172","N2",0.0382879115962457,32818.2099396392,45817.5626955394,689478609486.233,962582343018.435
"1575",2022-04-19,3,26189,6,NA,NA,NA,NA,NA,NA,NA,NA
"1576",2022-04-20,7,26196,6,"CC","173","N1",0.229423888342662,196649.047150854,155401.983705326,1354803030627.07,1070633606111.12
"1577",2022-04-20,7,26196,6,"CC","173","N2",0.521842847122818,447293.868962415,281453.366596037,3081607045806.41,1939057826972.27
"1578",2022-04-20,7,26196,6,"MI","173","N1",0.0199654732537132,17113.262788897,21346.2622963927,251349178443.628,313520896466.425
"1579",2022-04-20,7,26196,6,"MI","173","N2",0.0943704863965412,80888.9883398925,189738.49669599,1188048183164.64,2786763450778.51
"1580",2022-04-20,7,26196,6,"NO","173","N1",0.130129857996531,111539.878282741,91737.8924862765,2470011398304.09,2031503383239.38
"1581",2022-04-20,7,26196,6,"NO","173","N2",0.004,3428.57142857143,0,75924509142.8571,0
"1582",2022-04-21,9,26205,7,NA,NA,NA,NA,NA,NA,NA,NA
"1583",2022-04-22,8,26213,6,NA,NA,NA,NA,NA,NA,NA,NA
