,date,new_cases_clarke,cases_cum_clarke,X7_day_ave_clarke,wrf,collection_num,target,mean_copy_num_uL_rxn,mean_copy_num_L,sd_L,se_L,mean_total_copies,sd_total_copies,lo_95,up_95
1421,2/14/22,6,25857,26,MI,154,N1,0.137751655,118072.8468,85762.32431,35012.32229,1.56434E+12,1.13626E+12,48048.20225,188097.4914
1422,2/14/22,6,25857,26,MI,154,N2,0.068009259,58293.65046,92600.34327,37803.93184,7.72329E+11,1.22686E+12,-17314.21321,133901.5141
1423,2/14/22,6,25857,26,NO,154,N1,0.004,3428.571429,0,0,64633171886,0,3428.571429,3428.571429
1424,2/14/22,6,25857,26,NO,154,N2,0.055693004,47736.86052,48859.78483,19946.92363,8.99904E+11,9.21073E+11,7843.013261,87630.70778
1425,2/15/22,18,25875,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1426,2/16/22,20,25895,20,CC,155,N1,0.104057347,89192.01154,95822.29525,39119.28822,6.07731E+11,6.52908E+11,10953.43509,167430.588
1427,2/16/22,20,25895,20,CC,155,N2,0.057043107,48894.0916,70765.67797,28889.96706,3.33152E+11,4.82179E+11,-8885.842512,106674.0257
1428,2/16/22,20,25895,20,MI,155,N1,0.119192445,102164.953,41250.95156,16840.63046,1.32651E+12,5.35601E+11,68483.69207,135846.2139
1429,2/16/22,20,25895,20,MI,155,N2,0.116063205,99482.74675,110737.0665,45208.21807,1.29168E+12,1.43781E+12,9066.310612,189899.1829
1430,2/16/22,20,25895,20,NO,155,N1,0.036718808,31473.26432,68695.18757,28044.69289,6.32629E+11,1.38081E+12,-24616.12146,87562.65009
1431,2/16/22,20,25895,20,NO,155,N2,0.004,3428.571429,0,0,68916092914,0,3428.571429,3428.571429
1432,2/17/22,19,25914,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1433,2/18/22,19,25933,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1434,2/19/22,11,25944,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1435,2/20/22,13,25957,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1436,2/21/22,6,25963,15,CC,156,N1,0.069293191,59394.16354,36231.72457,14791.53962,4.02448E+11,2.45502E+11,29811.08431,88977.24277
1437,2/21/22,6,25963,15,CC,156,N2,0.096062948,82339.66969,99623.21903,40671.00886,5.57924E+11,6.75035E+11,997.6519686,163681.6874
1438,2/21/22,6,25963,15,MI,156,N1,0.057498177,49284.15145,23418.4362,9560.536545,6.66022E+11,3.16475E+11,30163.07836,68405.22454
1439,2/21/22,6,25963,15,MI,156,N2,0.016599177,14227.86568,26452.76051,10799.29426,1.92274E+11,3.5748E+11,-7370.722827,35826.45419
1440,2/21/22,6,25963,15,NO,156,N1,0.100367374,86029.17811,74952.1576,30599.09021,1.612E+12,1.40444E+12,24830.9977,147227.3585
1441,2/21/22,6,25963,15,NO,156,N2,0.004,3428.571429,0,0,64243815429,0,3428.571429,3428.571429
1442,2/22/22,7,25970,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1443,2/23/22,12,25982,12,CC,157,N1,0.014154135,12132.11572,21319.24246,8703.54429,89553812713,1.57369E+11,-5274.972861,29539.2043
1444,2/23/22,12,25982,12,MI,157,N1,0.032155394,27561.76644,59114.01364,24133.19501,4.5802E+11,9.82354E+11,-20704.62358,75828.15646
1445,2/23/22,12,25982,12,NO,157,N1,0.014715398,12613.19798,22497.64852,9184.62655,2.88864E+11,5.15235E+11,-5756.055121,30982.45108
1446,2/24/22,8,25990,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1447,2/25/22,8,25998,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1448,2/26/22,8,26006,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1449,2/27/22,3,26009,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1450,2/28/22,1,26010,7,CC,158,N1,0.064984203,55700.74503,54594.1327,22287.96134,3.83747E+11,3.76123E+11,11124.82234,100276.6677
1451,2/28/22,1,26010,7,CC,158,N2,0.019210769,16466.37317,31935.96163,13037.80174,1.13444E+11,2.20021E+11,-9609.230312,42541.97665
1452,2/28/22,1,26010,7,MI,158,N1,0.042226483,36194.12801,26129.58578,10667.35873,5.6448E+11,4.07514E+11,14859.41056,57528.84546
1453,2/28/22,1,26010,7,MI,158,N2,0.004,3428.571429,0,0,53471620114,0,3428.571429,3428.571429
1454,2/28/22,1,26010,7,NO,158,N1,0.013971408,11975.49227,20935.59495,8546.920846,2.58393E+11,4.51724E+11,-5118.349418,29069.33397
1455,2/28/22,1,26010,7,NO,158,N2,0.004,3428.571429,0,0,73977726857,0,3428.571429,3428.571429
1456,3/1/22,9,26019,7,CC,159,N1,0.054032722,46313.76182,53612.5133,21887.2169,3.03298E+11,3.51095E+11,2539.328016,90088.19563
1457,3/1/22,9,26019,7,CC,159,N2,0.125240044,107348.6093,107070.2469,43711.24525,7.03E+11,7.01177E+11,19926.11879,194771.0998
1458,3/1/22,9,26019,7,MI,159,N1,0.004,3428.571429,0,0,49707841029,0,3428.571429,3428.571429
1459,3/1/22,9,26019,7,MI,159,N2,0.004,3428.571429,0,0,49707841029,0,3428.571429,3428.571429
1460,3/1/22,9,26019,7,NO,159,N1,0.037081022,31783.73301,49006.91397,20006.98885,6.67745E+11,1.02959E+12,-8230.244689,71797.7107
1461,3/1/22,9,26019,7,NO,159,N2,0.004,3428.571429,0,0,72030944571,0,3428.571429,3428.571429
1462,3/2/22,6,26025,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1463,3/3/22,6,26031,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1464,3/4/22,6,26037,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1465,3/5/22,2,26039,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1466,3/6/22,3,26042,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1467,3/7/22,0,26042,5,CC,160,N1,0.08236626,70599.6515,54179.17944,22118.55738,4.14235E+11,3.1789E+11,26362.53674,114836.7663
1468,3/7/22,0,26042,5,CC,160,N2,0.058982487,50556.41725,78889.92921,32206.67873,2.96634E+11,4.62878E+11,-13856.94022,114969.7747
1469,3/7/22,0,26042,5,MI,160,N1,0.3781738,324148.9712,182185.4402,74376.89452,4.55231E+12,2.55859E+12,175395.1821,472902.7602
1470,3/7/22,0,26042,5,MI,160,N2,0.160128808,137253.2638,103242.5579,42148.59776,1.92757E+12,1.44993E+12,52956.06833,221550.4594
1471,3/7/22,0,26042,5,NO,160,N1,0.004,3428.571429,0,0,58403468571,0,3428.571429,3428.571429
1472,3/7/22,0,26042,5,NO,160,N2,0.004,3428.571429,0,0,58403468571,0,3428.571429,3428.571429
1473,3/8/22,2,26044,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1474,3/9/22,3,26047,3,CC,161,N1,0.339548679,291041.7249,129471.4634,52856.5036,2.99666E+12,1.33308E+12,185328.7177,396754.7321
1475,3/9/22,3,26047,3,CC,161,N2,0.508207613,435606.5256,209516.4037,85534.71362,4.48514E+12,2.15725E+12,264537.0984,606675.9528
1476,3/9/22,3,26047,3,MI,161,N1,0.019272765,16519.51265,32066.12625,13090.94122,4.65872E+11,9.04307E+11,-9662.369795,42701.3951
1477,3/9/22,3,26047,3,MI,161,N2,0.068503839,58717.576,85658.74131,34970.0347,1.65591E+12,2.41569E+12,-11222.49341,128657.6454
1478,3/9/22,3,26047,3,NO,161,N1,0.004,3428.571429,0,0,1.05645E+11,0,3428.571429,3428.571429
1479,3/9/22,3,26047,3,NO,161,N2,0.028695447,24596.09751,51849.63801,21167.52608,7.57885E+11,1.59766E+12,-17738.95465,66931.14967
1480,3/10/22,3,26050,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481,3/11/22,3,26053,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1482,3/12/22,2,26055,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1483,3/13/22,0,26055,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1484,3/14/22,0,26055,2,CC,162,N1,0.004,3428.571429,0,0,29331519771,0,3428.571429,3428.571429
1485,3/14/22,0,26055,2,CC,162,N2,0.004,3428.571429,0,0,29331519771,0,3428.571429,3428.571429
1486,3/14/22,0,26055,2,MI,162,N1,0.004,3428.571429,0,0,57754541143,0,3428.571429,3428.571429
1487,3/14/22,0,26055,2,MI,162,N2,0.004,3428.571429,0,0,57754541143,0,3428.571429,3428.571429
1488,3/14/22,0,26055,2,NO,162,N1,0.004,3428.571429,0,0,76313865600,0,3428.571429,3428.571429
1489,3/14/22,0,26055,2,NO,162,N2,0.004,3428.571429,0,0,76313865600,0,3428.571429,3428.571429
1490,3/15/22,2,26057,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1491,3/16/22,6,26063,2,CC,163,N1,0.098023763,84020.36863,50937.25761,20795.04834,6.71089E+11,4.06847E+11,42430.27195,125610.4653
1492,3/16/22,6,26063,2,CC,163,N2,0.133933524,114800.1633,84981.92391,34693.72516,9.16934E+11,6.78769E+11,45412.71298,184187.6136
1493,3/16/22,6,26063,2,MI,163,N1,0.004,3428.571429,0,0,77871291429,0,3428.571429,3428.571429
1494,3/16/22,6,26063,2,MI,163,N2,0.01747078,14974.95468,28282.74734,11546.38325,3.40118E+11,6.42371E+11,-8117.811821,38067.72118
1495,3/16/22,6,26063,2,NO,163,N1,0.052394723,44909.76284,45440.70734,18551.09109,1.22571E+12,1.2402E+12,7807.580661,82011.94502
1496,3/16/22,6,26063,2,NO,163,N2,0.016556046,14190.89654,26362.20498,10762.32511,3.87309E+11,7.19499E+11,-7333.753686,35715.54677
1497,3/17/22,4,26067,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1498,3/18/22,2,26069,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1499,3/19/22,1,26070,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1500,3/20/22,0,26070,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1501,3/21/22,0,26070,2,CC,164,N1,0.428770101,367517.2295,144708.9271,72354.46353,3.32498E+12,1.3092E+12,222808.3024,512226.1565
1502,3/21/22,0,26070,2,CC,164,N2,0.421489446,361276.6681,349825.8324,174912.9162,3.26852E+12,3.16492E+12,11450.83575,711102.5005
1503,3/21/22,0,26070,2,MI,164,N1,0.004,3428.571429,0,0,58533254057,0,3428.571429,3428.571429
1504,3/21/22,0,26070,2,MI,164,N2,0.004,3428.571429,0,0,58533254057,0,3428.571429,3428.571429
1505,3/21/22,0,26070,2,NO,164,N1,0.004,3428.571429,0,0,78001076914,0,3428.571429,3428.571429
1506,3/21/22,0,26070,2,NO,164,N2,0.055704933,47747.08532,51240.63892,25620.31946,1.08626E+12,1.16574E+12,-3493.553602,98987.72425
1507,3/22/22,1,26071,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1508,3/23/22,3,26074,2,CC,165,N1,0.426745327,365781.7086,319849.5578,184665.2283,2.88004E+12,2.51838E+12,-3548.748072,735112.1652
1509,3/23/22,3,26074,2,CC,165,N2,0.246857708,211592.3208,360550.1903,208163.7494,1.666E+12,2.83885E+12,-204735.178,627919.8196
1510,3/23/22,3,26074,2,MI,165,N1,0.020956142,17962.40753,25173.34256,14533.83611,3.08698E+11,4.32623E+11,-11105.26468,47030.07974
1511,3/23/22,3,26074,2,MI,165,N2,0.004,3428.571429,0,0,58922610514,0,3428.571429,3428.571429
1512,3/23/22,3,26074,2,NO,165,N1,0.004,3428.571429,0,0,82932925371,0,3428.571429,3428.571429
1513,3/23/22,3,26074,2,NO,165,N2,0.004,3428.571429,0,0,82932925371,0,3428.571429,3428.571429
1514,3/24/22,2,26076,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1515,3/25/22,1,26077,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1516,3/26/22,3,26080,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1517,3/27/22,3,26083,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1518,3/28/22,1,26084,2,CC,166,N1,0.067976397,58265.48299,98653.95195,40275.30723,4.25678E+11,7.2075E+11,-22285.13147,138816.0974
1519,3/28/22,1,26084,2,CC,166,N2,0.022790758,19534.93518,39452.37281,16106.36375,1.42719E+11,2.88233E+11,-12677.79232,51747.66269
1520,3/28/22,1,26084,2,MI,166,N1,0.116350158,99728.7066,5860.85515,2392.684096,1.50251E+12,88299243981,94943.33841,104514.0748
1521,3/28/22,1,26084,2,MI,166,N2,0.004,3428.571429,0,0,51654623314,0,3428.571429,3428.571429
1522,3/28/22,1,26084,2,NO,166,N1,0.004,3428.571429,0,0,72030944571,0,3428.571429,3428.571429
1523,3/28/22,1,26084,2,NO,166,N2,0.02127885,18239.01444,36278.02824,14810.44301,3.83184E+11,7.62166E+11,-11381.87158,47859.90046
1524,3/29/22,5,26089,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1525,3/30/22,13,26102,4,CC,167,N1,0.067903091,58202.64979,61753.13137,25210.61031,4.16406E+11,4.41808E+11,7781.429164,108623.8704
1526,3/30/22,13,26102,4,CC,167,N2,0.004,3428.571429,0,0,24529456800,0,3428.571429,3428.571429
1527,3/30/22,13,26102,4,MI,167,N1,0.056096632,48082.82725,48957.83383,19986.95196,7.22592E+11,7.35742E+11,8108.923325,88056.73118
1528,3/30/22,13,26102,4,MI,167,N2,0.090479618,77553.95866,82855.5846,37054.1439,1.16549E+12,1.24516E+12,3445.670861,151662.2464
1529,3/30/22,13,26102,4,NO,167,N1,0.121444827,104095.5659,81658.55063,33336.9637,2.29728E+12,1.80212E+12,37421.63855,170769.4933
1530,3/30/22,13,26102,4,NO,167,N2,0.127948584,109670.215,86131.08887,35162.86979,2.42031E+12,1.90082E+12,39344.47538,179995.9545
1531,3/31/22,5,26107,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1532,4/1/22,6,26113,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1533,4/2/22,0,26113,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1534,4/3/22,3,26116,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1535,4/4/22,2,26118,5,CC,168,N1,0.014294622,12252.53332,21614.20415,8823.961893,85340786379,1.50546E+11,-5395.390465,29900.45711
1536,4/4/22,2,26118,5,CC,168,N2,0.004,3428.571429,0,0,23880529371,0,3428.571429,3428.571429
1537,4/4/22,2,26118,5,MI,168,N1,0.014836446,12716.95374,22751.7972,9288.382312,1.83409E+11,3.28136E+11,-5859.810884,31293.71837
1538,4/4/22,2,26118,5,MI,168,N2,0.004,3428.571429,0,0,49448270057,0,3428.571429,3428.571429
1539,4/4/22,2,26118,5,NO,168,N1,0.09794599,83953.70612,65691.22074,26818.32856,1.3284E+12,1.03943E+12,30317.04899,137590.3632
1540,4/4/22,2,26118,5,NO,168,N2,0.004,3428.571429,0,0,54250333029,0,3428.571429,3428.571429
1541,4/5/22,4,26122,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1542,4/6/22,3,26125,3,CC,169,N1,0.080035511,68601.86694,69910.83167,28540.97752,8.38786E+11,8.54791E+11,11519.91191,125683.822
1543,4/6/22,3,26125,3,CC,169,N2,0.121676766,104294.3712,70611.2687,28826.92974,1.27519E+12,8.63355E+11,46640.51177,161948.2307
1544,4/6/22,3,26125,3,MI,169,N1,0.004,3428.571429,0,0,1.00194E+11,0,3428.571429,3428.571429
1545,4/6/22,3,26125,3,MI,169,N2,0.015588412,13361.49558,24330.59584,9932.924156,3.90468E+11,7.11022E+11,-6504.352728,33227.3439
1546,4/6/22,3,26125,3,NO,169,N1,0.074940462,64234.68195,58433.58943,23855.41299,1.99144E+12,1.81159E+12,16523.85597,111945.5079
1547,4/6/22,3,26125,3,NO,169,N2,0.004,3428.571429,0,0,1.06294E+11,0,3428.571429,3428.571429
1548,4/7/22,3,26128,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1549,4/8/22,1,26129,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1550,4/9/22,4,26133,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1551,4/10/22,1,26134,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1552,4/11/22,5,26139,3,CC,170,N1,0.093521643,80161.40824,45596.65812,18614.75773,6.61507E+11,3.76272E+11,42931.89279,117390.9237
1553,4/11/22,5,26139,3,CC,170,N2,0.131777963,112952.5399,81795.94059,33393.05291,9.32106E+11,6.74996E+11,46166.43405,179738.6457
1554,4/11/22,5,26139,3,MI,170,N1,0.12992874,111367.4915,110332.1586,45042.91515,1.80854E+12,1.79173E+12,21281.66117,201453.3218
1555,4/11/22,5,26139,3,MI,170,N2,0.01675794,14363.94835,26786.09359,10935.37692,2.33262E+11,4.3499E+11,-7506.80549,36234.70218
1556,4/11/22,5,26139,3,NO,170,N1,0.082300621,70543.38946,87720.51804,35811.75153,1.50341E+12,1.86949E+12,-1080.113595,142166.8925
1557,4/11/22,5,26139,3,NO,170,N2,0.023799471,20399.54636,41570.22903,16970.97494,4.34752E+11,8.85939E+11,-13542.40351,54341.49624
1558,4/12/22,3,26142,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1559,4/13/22,5,26147,3,CC,171,N1,0.078593701,67366.02972,90604.19489,36989.00767,4.97266E+11,6.68799E+11,-6611.985626,141344.0451
1560,4/13/22,5,26147,3,CC,171,N2,0.100555976,86190.83646,89244.87367,36434.06711,6.36222E+11,6.58765E+11,13322.70224,159058.9707
1561,4/13/22,5,26147,3,MI,171,N1,0.179067361,153486.3095,77376.53466,31588.838,2.42862E+12,1.22433E+12,90308.63354,216663.9855
1562,4/13/22,5,26147,3,MI,171,N2,0.37558297,321928.2599,286811.4542,117090.2859,5.09388E+12,4.53822E+12,87747.68818,556108.8317
1563,4/13/22,5,26147,3,NO,171,N1,0.349462646,299539.4111,171187.5013,69887.00474,6.75792E+12,3.86217E+12,159765.4016,439313.4206
1564,4/13/22,5,26147,3,NO,171,N2,0.525277288,450237.6755,354704.5874,144807.5414,1.01578E+13,8.00251E+12,160622.5927,739852.7583
1565,4/14/22,3,26150,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1566,4/15/22,12,26162,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1567,4/16/22,9,26171,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1568,4/17/22,6,26177,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1569,4/18/22,1,26178,6,CC,172,N1,0.03206878,27487.52587,37296.6522,15226.2945,1.94576E+11,2.64012E+11,-2965.063134,57940.11487
1570,4/18/22,1,26178,6,CC,172,N2,0.118989834,101991.2864,113127.6527,46184.17081,7.21967E+11,8.00799E+11,9622.944789,194359.628
1571,4/18/22,1,26178,6,MI,172,N1,0.31860257,273087.9171,133704.1304,54584.48265,4.17635E+12,2.04474E+12,163918.9518,382256.8824
1572,4/18/22,1,26178,6,MI,172,N2,0.073737008,63203.15002,146417.2171,59774.57859,9.66569E+11,2.23917E+12,-56346.00716,182752.3072
1573,4/18/22,1,26178,6,NO,172,N1,0.061288666,52533.14265,38150.50506,15574.87847,1.10367E+12,8.01505E+11,21383.3857,83682.89959
1574,4/18/22,1,26178,6,NO,172,N2,0.038287912,32818.20994,45817.5627,18704.94164,6.89479E+11,9.62582E+11,-4591.673348,70228.09323
1575,4/19/22,3,26181,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1576,4/20/22,7,26188,6,CC,173,N1,0.229423888,196649.0472,155401.9837,63442.59418,1.3548E+12,1.07063E+12,69763.85879,323534.2355
1577,4/20/22,7,26188,6,CC,173,N2,0.521842847,447293.869,281453.3666,114902.8558,3.08161E+12,1.93906E+12,217488.1574,677099.5805
1578,4/20/22,7,26188,6,MI,173,N1,0.019965473,17113.26279,21346.2623,8714.57509,2.51349E+11,3.13521E+11,-315.8873917,34542.41297
1579,4/20/22,7,26188,6,MI,173,N2,0.094370486,80888.98834,189738.4967,77460.41691,1.18805E+12,2.78676E+12,-74031.84548,235809.8222
1580,4/20/22,7,26188,6,NO,173,N1,0.130129858,111539.8783,91737.89249,37451.83778,2.47001E+12,2.0315E+12,36636.20273,186443.5538
1581,4/20/22,7,26188,6,NO,173,N2,0.004,3428.571429,0,0,75924509143,0,3428.571429,3428.571429
1582,4/21/22,9,26197,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1583,4/22/22,8,26205,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1584,4/23/22,3,26208,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1585,4/24/22,2,26210,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1586,4/25/22,0,26210,5,CC,174,N1,0.186741553,160064.1885,138492.9175,56539.49681,1.09669E+12,9.48897E+11,46985.19488,273143.1821
1587,4/25/22,0,26210,5,CC,174,N2,0.425828308,364995.6929,267793.4007,109326.198,2.5008E+12,1.83481E+12,146343.2968,583648.0889
1588,4/25/22,0,26210,5,MI,174,N1,0.094498254,80998.50358,69127.88862,28221.34235,1.16819E+12,9.96991E+11,24555.81887,137441.1883
1589,4/25/22,0,26210,5,MI,174,N2,0.104183844,89300.43789,94520.90263,38587.99691,1.28793E+12,1.36322E+12,12124.44406,166476.4317
1590,4/25/22,0,26210,5,NO,174,N1,0.024766762,21228.65334,31896.12592,13021.53888,4.47601E+11,6.72521E+11,-4814.424422,47271.7311
1591,4/25/22,0,26210,5,NO,174,N2,0.292531506,250741.2905,112577.1348,45959.42282,5.28681E+12,2.37366E+12,158822.4448,342660.1361
1592,4/26/22,5,26215,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1593,4/27/22,7,26222,5,CC,175,N1,0.270127068,231537.4869,172414.1182,70387.76899,1.48999E+12,1.10952E+12,90761.94893,372313.0249
1594,4/27/22,7,26222,5,CC,175,N2,0.889628987,762539.1315,732143.4649,298896.3179,4.90709E+12,4.71149E+12,164746.4956,1360331.767
1595,4/27/22,7,26222,5,MI,175,N1,0.066900314,57343.12588,61194.58162,24982.58333,8.24856E+11,8.80257E+11,7377.959216,107308.2925
1596,4/27/22,7,26222,5,MI,175,N2,0.041750774,35786.37764,79260.11442,32357.80622,5.14771E+11,1.14012E+12,-28929.23479,100501.9901
1597,4/27/22,7,26222,5,NO,175,N1,0.004,3428.571429,0,0,88383915771,0,3428.571429,3428.571429
1598,4/27/22,7,26222,5,NO,175,N2,0.004,3428.571429,0,0,88383915771,0,3428.571429,3428.571429
1599,4/28/22,14,26236,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1600,4/29/22,6,26242,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1601,4/30/22,6,26248,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1602,5/1/22,7,26255,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1603,5/2/22,1,26256,7,CC,176,N1,0.233388839,200047.5759,144570.4231,59020.62808,1.27977E+12,9.24867E+11,82006.31979,318088.8321
1604,5/2/22,1,26256,7,CC,176,N2,0.408913675,350497.4355,281786.8437,115038.9972,2.24225E+12,1.80269E+12,120419.4411,580575.43
1605,5/2/22,1,26256,7,MI,176,N1,0.218834022,187572.0186,159395.2528,65072.83948,2.62714E+12,2.23249E+12,57426.33965,317717.6976
1606,5/2/22,1,26256,7,MI,176,N2,0.070560887,60480.7605,84836.6064,37940.08378,8.47095E+11,1.18822E+12,-15399.40706,136360.9281
1607,5/2/22,1,26256,7,NO,176,N1,0.196257974,168221.1202,117730.0248,48063.08136,3.51506E+12,2.46002E+12,72094.95747,264347.2829
1608,5/2/22,1,26256,7,NO,176,N2,0.063171397,54146.91129,99003.55851,40418.03351,1.13142E+12,2.06873E+12,-26689.15573,134982.9783
1609,5/3/22,2,26258,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1610,5/4/22,9,26267,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1611,5/5/22,20,26287,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1612,5/6/22,23,26310,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1613,5/7/22,11,26321,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1614,5/8/22,6,26327,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1615,5/9/22,9,26336,11,CC,178,N1,0.710023161,608591.2806,306508.5859,125131.6062,3.57084E+12,1.7984E+12,358328.0681,858854.493
1616,5/9/22,9,26336,11,CC,178,N2,0.754732181,646913.2979,563226.7474,229936.3568,3.79569E+12,3.30467E+12,187040.5844,1106786.011
1617,5/9/22,9,26336,11,MI,178,N1,0.372644913,319409.9251,240576.8819,98215.10078,5.71903E+12,4.30753E+12,122979.7236,515840.1267
1618,5/9/22,9,26336,11,MI,178,N2,0.148562801,127339.5438,303518.6557,123910.9723,2.28001E+12,5.4345E+12,-120482.4009,375161.4884
1619,5/9/22,9,26336,11,NO,178,N1,0.145071518,124347.0158,152510.7003,62262.23269,2.27821E+12,2.79421E+12,-177.4495536,248871.4812
1620,5/9/22,9,26336,11,NO,178,N2,0.055620469,47674.68781,82154.96563,33539.62427,8.73466E+11,1.50519E+12,-19404.56073,114753.9364
1621,5/10/22,20,26356,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1622,5/11/22,8,26364,14,CC,179,N1,0.139078769,119210.3733,97191.73515,39678.35972,6.7689E+11,5.51866E+11,39853.65389,198567.0928
1623,5/11/22,8,26364,14,CC,179,N2,0.063070727,54060.62315,85653.48427,34967.88853,3.06962E+11,4.8635E+11,-15875.1539,123996.4002
1624,5/11/22,8,26364,14,MI,179,N1,0.322217021,276186.0181,119410.297,48749.04961,3.89963E+12,1.68602E+12,178687.9188,373684.1173
1625,5/11/22,8,26364,14,MI,179,N2,0.161558312,138478.5535,179842.3251,73420.32176,1.95526E+12,2.5393E+12,-8362.090046,285319.197
1626,5/11/22,8,26364,14,NO,179,N1,0.157706087,135176.6458,66727.38563,27241.34111,2.83993E+12,1.40188E+12,80693.96361,189659.3281
1627,5/11/22,8,26364,14,NO,179,N2,0.18478866,158390.2802,125955.8478,51421.25954,3.32763E+12,2.64621E+12,55547.76111,261232.7993
1628,5/12/22,16,26380,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1629,5/13/22,12,26392,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1630,5/14/22,12,26404,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1631,5/15/22,4,26408,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1632,5/16/22,4,26412,11,CC,180,N1,0.316204619,271032.5308,178315.5782,72797.02995,1.56973E+12,1.03275E+12,125438.4709,416626.5907
1633,5/16/22,4,26412,11,CC,180,N2,0.192440018,164948.5872,120302.6196,49113.33879,9.55329E+11,6.96754E+11,66721.90966,263175.2648
1634,5/16/22,4,26412,11,MI,180,N1,0.76328979,654248.3917,388899.2051,158767.4357,9.01482E+12,5.3586E+12,336713.5204,971783.263
